loss,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error,val_root_mean_squared_error
0.04637915641069412,0.04637915641069412,16.56375503540039,0.00476377597078681,0.069020114839077,0.1684727817773819,0.1684727817773819,18.075881958007812,0.029856381937861443,0.17278999090194702
0.08330795168876648,0.08330795168876648,350.44732666015625,0.02643136866390705,0.16257727146148682,0.10528214275836945,0.10528214275836945,11.23258113861084,0.012486028485000134,0.11174090206623077
0.07940183579921722,0.07940183579921722,351.89007568359375,0.0259455107152462,0.16107609868049622,0.08729041367769241,0.08729041367769241,9.295178413391113,0.008855396881699562,0.0941031202673912
0.04810905456542969,0.04810905456542969,217.6165008544922,0.00982210785150528,0.0991065502166748,0.024584250524640083,0.024584250524640083,2.645183563232422,0.0009153406717814505,0.03025459684431553
0.031506460160017014,0.031506460160017014,105.99124908447266,0.0026967227458953857,0.051929980516433716,0.02907058782875538,0.02907058782875538,3.096329689025879,0.0011525389272719622,0.03394906222820282
0.0317731648683548,0.0317731648683548,115.8205337524414,0.002731660846620798,0.05226529389619827,0.03317410498857498,0.03317410498857498,3.541658401489258,0.0013330334331840277,0.036510732024908066
0.03406168892979622,0.03406168892979622,151.94439697265625,0.0043211448937654495,0.06573541462421417,0.009889361448585987,0.009889361448585987,1.0703625679016113,0.0001610645413165912,0.012691120617091656
0.02788863331079483,0.02788863331079483,115.927490234375,0.002528977347537875,0.050288937985897064,0.011317627504467964,0.011317627504467964,1.2159513235092163,0.00020397105254232883,0.014281843788921833
0.030657611787319183,0.030657611787319183,121.101806640625,0.002844348084181547,0.05333242937922478,0.011278271675109863,0.011278271675109863,1.2137985229492188,0.00020260039309505373,0.014233776368200779
0.031560879200696945,0.031560879200696945,113.52757263183594,0.002662432147189975,0.05159876123070717,0.023581432178616524,0.023581432178616524,2.517719268798828,0.000692401546984911,0.026313524693250656
0.027814485132694244,0.027814485132694244,113.86212158203125,0.0025394666008651257,0.05039311945438385,0.008614557795226574,0.008614557795226574,0.9365187287330627,0.00011812547745648772,0.010868554934859276
0.02718377485871315,0.02718377485871315,107.61563110351562,0.0022831105161458254,0.04778190702199936,0.009279696270823479,0.009279696270823479,1.017319679260254,0.00013600816600956023,0.011662254109978676
0.026845555752515793,0.026845555752515793,102.25253295898438,0.0021047107875347137,0.0458771288394928,0.010623957961797714,0.010623957961797714,1.1502591371536255,0.00018453868688084185,0.013584502041339874
0.027875280007719994,0.027875280007719994,101.52371215820312,0.0021439637057483196,0.046302955597639084,0.018327292054891586,0.018327292054891586,1.9538369178771973,0.00043419856228865683,0.020837431773543358
0.02454489842057228,0.02454489842057228,92.67198181152344,0.0017448117723688483,0.04177094250917435,0.008770999498665333,0.008770999498665333,0.9487452507019043,0.0001249578781425953,0.011178456246852875
0.022977441549301147,0.022977441549301147,89.12809753417969,0.0015665108803659678,0.03957917168736458,0.011038967408239841,0.011038967408239841,1.1868313550949097,0.00019353130483068526,0.013911552727222443
0.022578900679945946,0.022578900679945946,84.02005004882812,0.0014347092946991324,0.037877555936574936,0.031675104051828384,0.031675104051828384,3.374743938446045,0.0011852195020765066,0.03442701697349548
0.021842218935489655,0.021842218935489655,79.35841369628906,0.0013052935246378183,0.03612884506583214,0.010205819271504879,0.010205819271504879,1.096500277519226,0.00016475623124279082,0.012835740111768246
0.021530792117118835,0.021530792117118835,70.4376220703125,0.0010856901062652469,0.03294981271028519,0.010301911272108555,0.010301911272108555,1.0998201370239258,0.0001641657145228237,0.012812716886401176
0.021065156906843185,0.021065156906843185,72.30261993408203,0.001101815840229392,0.03319361060857773,0.008801167830824852,0.008801167830824852,0.9464436173439026,0.00012284467811696231,0.011083532124757767
0.021271269768476486,0.021271269768476486,72.74971771240234,0.0011273185955360532,0.03357556462287903,0.01681954227387905,0.01681954227387905,1.7938168048858643,0.00036295640165917575,0.019051413983106613
