loss,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error,val_root_mean_squared_error,lr
0.03462953492999077,0.03462953492999077,35146.640625,0.003588863415643573,0.05990712344646454,0.012392107397317886,0.012392107397317886,3.8596713542938232,0.000251356337685138,0.01585422083735466,0.009752360172569752
0.029886970296502113,0.029886970296502113,42282.45703125,0.0019403737969696522,0.04404967278242111,0.012369101867079735,0.012369101867079735,3.839150905609131,0.00025013586855493486,0.01581568457186222,0.009510851465165615
0.02968432754278183,0.02968432754278183,40591.265625,0.001942180097103119,0.04407017305493355,0.013596168719232082,0.013596168719232082,4.13941764831543,0.0002984707534778863,0.017276305705308914,0.009275324642658234
0.029292434453964233,0.029292434453964233,41145.4609375,0.0019004339119419456,0.04359396547079086,0.01286504976451397,0.01286504976451397,3.942045211791992,0.000268688629148528,0.016391724348068237,0.009045630693435669
0.029106315225362778,0.029106315225362778,41940.6328125,0.0018796860240399837,0.043355345726013184,0.012723298743367195,0.012723298743367195,3.9060819149017334,0.0002631257812026888,0.016221152618527412,0.008821624331176281
0.029079243540763855,0.029079243540763855,42380.375,0.00187517364975065,0.04330327361822128,0.012507961131632328,0.012507961131632328,3.8547160625457764,0.00025530430139042437,0.015978245064616203,0.008603165857493877
0.02902277559041977,0.02902277559041977,42666.16015625,0.0018696757033467293,0.04323974624276161,0.012432355433702469,0.012432355433702469,3.8391401767730713,0.00025271016056649387,0.015896860510110855,0.00839011650532484
0.029061177745461464,0.029061177745461464,43005.07421875,0.001874161302112043,0.04329158365726471,0.01266130805015564,0.01266130805015564,3.8911819458007812,0.00026062229881063104,0.01614380069077015,0.008182344026863575
0.029014648869633675,0.029014648869633675,43041.203125,0.0018691244767978787,0.043233372271060944,0.012421613559126854,0.012421613559126854,3.8376665115356445,0.00025227206060662866,0.015883075073361397,0.007979716174304485
0.029006371274590492,0.029006371274590492,43088.40625,0.001869270228780806,0.04323505610227585,0.012427667155861855,0.012427667155861855,3.83893084526062,0.00025243943673558533,0.015888342633843422,0.0077821058221161366
0.029122505336999893,0.029122505336999893,43213.95703125,0.001876833732239902,0.04332244023680687,0.012478139251470566,0.012478139251470566,3.848914384841919,0.0002541386929806322,0.01594172790646553,0.007589389570057392
0.02893507108092308,0.02893507108092308,43240.59765625,0.0018619312904775143,0.043150100857019424,0.012446445412933826,0.012446445412933826,3.842529058456421,0.0002530534693505615,0.01590765453875065,0.007401445880532265
