loss,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error,val_root_mean_squared_error
0.047528501600027084,0.047528501600027084,18.63424301147461,0.005282899830490351,0.07268355786800385,0.07251323014497757,0.07251323014497757,7.71480131149292,0.006217865739017725,0.07885344326496124
0.06107227876782417,0.06107227876782417,258.5688781738281,0.014729415997862816,0.12136480212211609,0.022688981145620346,0.022688981145620346,2.4469401836395264,0.000780548551119864,0.027938298881053925
0.040135107934474945,0.040135107934474945,196.26809692382812,0.008582383394241333,0.09264115244150162,0.047746192663908005,0.047746192663908005,5.091691970825195,0.002611434319987893,0.05110219493508339
0.021387171000242233,0.021387171000242233,77.34163665771484,0.001437346450984478,0.03791235387325287,0.03419908136129379,0.03419908136129379,3.6413233280181885,0.001393015612848103,0.03732312470674515
0.015401892364025116,0.015401892364025116,39.65562438964844,0.0005550369387492537,0.023559221997857094,0.03860440105199814,0.03860440105199814,4.108710289001465,0.0017726029036566615,0.04210229218006134
0.01631498895585537,0.01631498895585537,43.217254638671875,0.0007132424507290125,0.026706598699092865,0.017435675486922264,0.017435675486922264,1.9407095909118652,0.00047239335253834724,0.021734612062573433
0.01613852009177208,0.01613852009177208,51.00475311279297,0.0007051929133012891,0.026555469259619713,0.03694169223308563,0.03694169223308563,3.96002197265625,0.0014848016435280442,0.03853312507271767
0.0108176339417696,0.0108176339417696,18.56568145751953,0.00026159724802710116,0.016173968091607094,0.032984428107738495,0.032984428107738495,3.533822774887085,0.0011970767518505454,0.03459879755973816
0.01117147970944643,0.01117147970944643,26.581933975219727,0.0002507960016373545,0.01583654060959816,0.029298925772309303,0.029298925772309303,3.1292004585266113,0.0009839910781010985,0.03136863186955452
0.008842370472848415,0.008842370472848415,34.182334899902344,0.00023905678244773299,0.015461461618542671,0.01048991084098816,0.01048991084098816,1.1177021265029907,0.000167045698617585,0.0129246162250638
0.008797426708042622,0.008797426708042622,21.03046417236328,0.0001811403635656461,0.013458839617669582,0.02059890516102314,0.02059890516102314,2.197329044342041,0.0005129211349412799,0.022647762671113014
0.008357329294085503,0.008357329294085503,26.284439086914062,0.0001699391141301021,0.013036069460213184,0.010131191462278366,0.010131191462278366,1.0804063081741333,0.0001543001999380067,0.012421763502061367
0.009220114909112453,0.009220114909112453,20.677810668945312,0.00019983859965577722,0.014136428013443947,0.010832672007381916,0.010832672007381916,1.1556018590927124,0.0001703689486021176,0.013052545487880707
0.00711278710514307,0.00711278710514307,23.670623779296875,0.00012972242257092148,0.011389574967324734,0.010072080418467522,0.010072080418467522,1.0762816667556763,0.0001485522516304627,0.012188201770186424
0.007866384461522102,0.007866384461522102,19.40764617919922,0.00013479725748766214,0.011610222049057484,0.007474352605640888,0.007474352605640888,0.8194060921669006,8.662056643515825e-05,0.009307016618549824
0.007324225269258022,0.007324225269258022,25.739931106567383,0.00014637067215517163,0.012098374776542187,0.008041788823902607,0.008041788823902607,0.8622791767120361,0.00010146993008675054,0.010073228739202023
0.006789844017475843,0.006789844017475843,18.370525360107422,0.00010321923036826774,0.010159686207771301,0.010043138638138771,0.010043138638138771,1.0707322359085083,0.000155281915795058,0.012461216188967228
0.007770121097564697,0.007770121097564697,18.548433303833008,0.0001510097208665684,0.012288601137697697,0.01819726638495922,0.01819726638495922,1.9405860900878906,0.0004103135142941028,0.020256197080016136
0.007118670269846916,0.007118670269846916,21.39980697631836,0.00012397782120388,0.01113453321158886,0.009712270461022854,0.009712270461022854,1.0360246896743774,0.00014371333236340433,0.011988049373030663
0.0068732318468391895,0.0068732318468391895,16.353071212768555,0.00010632698104018345,0.010311497375369072,0.007617806550115347,0.007617806550115347,0.8325303792953491,9.089022933039814e-05,0.009533636271953583
