loss,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error,val_root_mean_squared_error,lr
0.03499889746308327,0.03499889746308327,41922.0546875,0.0035667954944074154,0.0597226545214653,0.013547630049288273,0.013547629117965698,4.13844633102417,0.00028646254213526845,0.016925204545259476,0.009753387421369553
0.029628882184624672,0.029628882184624672,44922.44140625,0.0019004467176273465,0.0435941107571125,0.014437081292271614,0.014437081292271614,4.4047088623046875,0.00032287530484609306,0.017968731001019478,0.009512856602668762
0.0292708370834589,0.0292708370834589,44019.2421875,0.0018694803584367037,0.043237488716840744,0.012578822672367096,0.012578822672367096,3.8739607334136963,0.0002496279776096344,0.015799619257450104,0.009278257377445698
0.029365740716457367,0.029365740716457367,42673.453125,0.001874307869002223,0.04329327493906021,0.01300206407904625,0.01300206407904625,4.029304027557373,0.0002657220757100731,0.016300983726978302,0.009049443528056145
0.029214052483439445,0.029214050620794296,41434.13671875,0.0018705553375184536,0.04324991628527641,0.01257335115224123,0.01257335115224123,3.8687744140625,0.00024800244136713445,0.015748092904686928,0.008826272562146187
0.02919970452785492,0.02919970639050007,41683.31640625,0.001873645931482315,0.04328562691807747,0.012364458292722702,0.012364458292722702,3.8148181438446045,0.0002408283035038039,0.015518643893301487,0.008608605712652206
0.02928289771080017,0.029282892122864723,42315.98046875,0.0018775140633806586,0.04333028942346573,0.0124883484095335,0.012488347478210926,3.8495078086853027,0.0002455605717841536,0.015670372173190117,0.008396306075155735
0.029148941859602928,0.029148941859602928,42449.296875,0.0018687788397073746,0.043229375034570694,0.012444515712559223,0.012444515712559223,3.836246967315674,0.00024404250143561512,0.015621859580278397,0.008189243264496326
0.029079927131533623,0.029079927131533623,42644.390625,0.0018564347410574555,0.04308636486530304,0.012415071949362755,0.012415071949362755,3.825329303741455,0.00024205420049838722,0.015558091923594475,0.00798728596419096
0.02900424599647522,0.02900424599647522,42607.83984375,0.0018487066263332963,0.042996592819690704,0.012217161245644093,0.012217161245644093,3.775926113128662,0.00023534891079179943,0.015341085381805897,0.007790309842675924
0.028918800875544548,0.028918800875544548,42747.69140625,0.001841051853261888,0.0429074801504612,0.012368087656795979,0.012368087656795979,3.8151636123657227,0.00024058484996203333,0.015510797500610352,0.007598190568387508
0.02893969602882862,0.02893969602882862,42698.16796875,0.0018427157774567604,0.04292686656117439,0.012411965988576412,0.012411965988576412,3.82426381111145,0.0002419900702079758,0.015556029975414276,0.007410809397697449
0.028859011828899384,0.028859011828899384,42683.5703125,0.001836636452935636,0.04285599663853645,0.012401586398482323,0.012401587329804897,3.8225908279418945,0.0002417626528767869,0.015548719093203545,0.007228049449622631
0.028870902955532074,0.028870902955532074,42843.97265625,0.0018368298187851906,0.04285825416445732,0.012410053983330727,0.012410054914653301,3.82478666305542,0.00024208638933487236,0.015559125691652298,0.007049797102808952
0.02882588468492031,0.02882588841021061,42928.1328125,0.0018317922949790955,0.0427994467318058,0.012478044256567955,0.012478044256567955,3.842074394226074,0.00024445244343951344,0.015634974464774132,0.006875939667224884
0.028877578675746918,0.028877578675746918,43049.74609375,0.0018343908013775945,0.042829789221286774,0.01242681872099638,0.01242681872099638,3.828217029571533,0.00024265149841085076,0.015577275305986404,0.006706370506435633
0.028811071068048477,0.028811071068048477,43187.9375,0.0018283851677551866,0.042759619653224945,0.012572222389280796,0.012572221457958221,3.867003917694092,0.00024808102170936763,0.015750588849186897,0.006540982984006405
0.028836816549301147,0.028836816549301147,43405.515625,0.0018284458201378584,0.04276033118367195,0.012621499598026276,0.012621499598026276,3.881086826324463,0.00024990670499391854,0.015808437019586563,0.006379673723131418
0.028785275295376778,0.02878527343273163,43643.19140625,0.001823357422836125,0.042700789868831635,0.012405198067426682,0.012405198067426682,3.821030616760254,0.00024172117991838604,0.015547385439276695,0.006222343537956476
0.02877943404018879,0.02877943404018879,43493.83984375,0.001822040299884975,0.042685363441705704,0.012356659397482872,0.012356659397482872,3.8098626136779785,0.00023999826225917786,0.015491877682507038,0.006068892311304808
