loss,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error,val_root_mean_squared_error
0.050470031797885895,0.050470031797885895,18.47622299194336,0.0055858660489320755,0.07473865151405334,0.16954143345355988,0.16954143345355988,18.188840866088867,0.03026377409696579,0.17396485805511475
0.10145460814237595,0.10145460814237595,368.7335510253906,0.032223187386989594,0.17950817942619324,0.14425510168075562,0.14425510168075562,15.450096130371094,0.022304298356175423,0.1493462324142456
0.13147562742233276,0.13147562742233276,437.8380432128906,0.05305739864706993,0.23034191131591797,0.17342862486839294,0.17342862486839294,18.612384796142578,0.031559910625219345,0.17765109241008759
0.09738323837518692,0.09738323837518692,359.4813232421875,0.03410843014717102,0.18468467891216278,0.1183968335390091,0.1183968335390091,12.646536827087402,0.015534153208136559,0.12463608384132385
0.06649041920900345,0.06649041920900345,291.4658508300781,0.018152914941310883,0.13473275303840637,0.08899403363466263,0.08899403363466263,9.477160453796387,0.009178746491670609,0.09580577164888382
0.04201921448111534,0.04201921448111534,147.91285705566406,0.004920803010463715,0.07014843821525574,0.027745818719267845,0.027745818719267845,2.9694950580596924,0.0010879437904804945,0.032983992248773575
0.04330476000905037,0.04330476000905037,174.35696411132812,0.00686299754306674,0.08284321427345276,0.018968572840094566,0.018968572840094566,2.070256471633911,0.0006380667327903211,0.02525998279452324
0.037228334695100784,0.037228334695100784,128.26885986328125,0.0037202646490186453,0.060993973165750504,0.031675852835178375,0.031675852835178375,3.3626818656921387,0.0012899140128865838,0.035915374755859375
0.033646002411842346,0.033646002411842346,117.85069274902344,0.003050463041290641,0.0552309975028038,0.032376229763031006,0.032376229763031006,3.4392831325531006,0.0013158931396901608,0.036275241523981094
0.03365536034107208,0.03365536034107208,118.011962890625,0.003077169880270958,0.0554722435772419,0.0320722870528698,0.0320722870528698,3.4099411964416504,0.001266912673600018,0.03559371829032898
0.03616741672158241,0.03616741672158241,122.16938781738281,0.003464124631136656,0.058856815099716187,0.014785828068852425,0.014785828068852425,1.6231772899627686,0.0003786122251767665,0.01945796050131321
0.03344709053635597,0.03344709053635597,144.11863708496094,0.004588196985423565,0.06773623079061508,0.029145527631044388,0.029145527631044388,3.0958712100982666,0.0010753637179732323,0.03279273957014084
0.03183025121688843,0.03183025121688843,111.24219512939453,0.0028023605700582266,0.05293732509016991,0.02504739724099636,0.02504739724099636,2.6586496829986572,0.0008328057592734694,0.028858374804258347
0.037498585879802704,0.037498585879802704,124.5242919921875,0.003675895743072033,0.060629166662693024,0.016424095258116722,0.016424095258116722,1.7635300159454346,0.00041896040784195065,0.020468521863222122
0.042739421129226685,0.042739421129226685,148.01014709472656,0.005209154915064573,0.07217447459697723,0.015471141785383224,0.015471141785383224,1.6589460372924805,0.00037157750921323895,0.019276345148682594
0.04188002273440361,0.04188002273440361,146.13600158691406,0.00506379222497344,0.07116032391786575,0.013943810015916824,0.013943810015916824,1.5037620067596436,0.00031706923618912697,0.017806438729166985
0.03769588842988014,0.03769588842988014,141.87350463867188,0.004604783840477467,0.06785855442285538,0.028489306569099426,0.028489306569099426,3.0335490703582764,0.0009788420284166932,0.03128645196557045
0.03315163776278496,0.03315163776278496,112.27928161621094,0.002948563313111663,0.05430067330598831,0.021730463951826096,0.021730463951826096,2.3080320358276367,0.0006177211180329323,0.02485399693250656
0.032119669020175934,0.032119669020175934,112.70071411132812,0.0028995980974286795,0.053847916424274445,0.022532308474183083,0.022532308474183083,2.3946006298065186,0.0006496891146525741,0.025489000603556633
0.03242490440607071,0.03242490440607071,115.26544189453125,0.0030221540946513414,0.05497412383556366,0.023679247125983238,0.023679247125983238,2.5210278034210205,0.0006904936744831502,0.026277245953679085
0.03084617294371128,0.03084617294371128,103.7154541015625,0.0024776251520961523,0.04977574944496155,0.021051112562417984,0.021051112562417984,2.238008499145508,0.000568135641515255,0.023835595697164536
0.030894991010427475,0.030894991010427475,108.18017578125,0.002653945703059435,0.05151646211743355,0.023216906934976578,0.023216906934976578,2.4720633029937744,0.0006618986953981221,0.025727391242980957
0.030405236408114433,0.030405236408114433,106.79029083251953,0.002583143999800086,0.050824638456106186,0.024146318435668945,0.024146318435668945,2.5757861137390137,0.0006950232782401145,0.026363294571638107
0.029985075816512108,0.029985075816512108,101.01311492919922,0.0023420671932399273,0.048394907265901566,0.013972217217087746,0.013972217217087746,1.4853944778442383,0.00028464529896155,0.016871433705091476
0.031086726114153862,0.031086726114153862,108.72211456298828,0.0026926572900265455,0.051890820264816284,0.010917237028479576,0.010917237028479576,1.1675949096679688,0.00018832834030035883,0.013723277486860752
0.02923155203461647,0.02923155203461647,106.06807708740234,0.002523805247619748,0.05023748800158501,0.016158565878868103,0.016158565878868103,1.7182449102401733,0.00035067889257334173,0.018726421520113945
0.026224324479699135,0.026224324479699135,90.83009338378906,0.0018554811831563711,0.04307529702782631,0.01993529498577118,0.01993529498577118,2.125736713409424,0.0004882891662418842,0.022097265347838402
0.0259858425706625,0.0259858425706625,87.47831726074219,0.001754830009303987,0.041890691965818405,0.014790217392146587,0.014790217392146587,1.5736207962036133,0.0002974013623315841,0.017245328053832054
0.026403408497571945,0.026403408497571945,90.09169006347656,0.0018519653240218759,0.04303446784615517,0.014456476084887981,0.014456476084887981,1.5374681949615479,0.0002884281275328249,0.016983171924948692
0.025633886456489563,0.025633886456489563,88.60662078857422,0.0017760624177753925,0.042143356055021286,0.01420107763260603,0.01420107763260603,1.5103623867034912,0.0002794305619318038,0.01671617664396763
0.02449677884578705,0.02449677884578705,85.06309509277344,0.0016250032931566238,0.04031132906675339,0.013441828079521656,0.013441828079521656,1.4297107458114624,0.0002545469324104488,0.015954526141285896
0.023439595475792885,0.023439595475792885,82.54295349121094,0.0015266730915755033,0.039072662591934204,0.013120144605636597,0.013120144605636597,1.3951168060302734,0.0002464965218678117,0.0157002080231905
