loss,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error,val_root_mean_squared_error
0.04419614374637604,0.04419614374637604,14.95065975189209,0.004531330894678831,0.06731516122817993,0.10424300283193588,0.10424300283193588,11.12654972076416,0.012181398458778858,0.11036936938762665
0.0639832392334938,0.0639832392334938,302.7715759277344,0.01889742910861969,0.13746792078018188,0.030300725251436234,0.030300725251436234,3.2351393699645996,0.001228218199685216,0.03504594415426254
0.032763026654720306,0.032763026654720306,191.0704345703125,0.00740424171090126,0.08604790270328522,0.03707895055413246,0.03707895055413246,3.957980155944824,0.0015892945230007172,0.03986595571041107
0.017803387716412544,0.017803387716412544,16.701932907104492,0.0006151513080112636,0.02480224333703518,0.010842762887477875,0.010842762887477875,1.1773030757904053,0.0001917507324833423,0.013847408816218376
0.018482400104403496,0.018482400104403496,60.47347640991211,0.0009017497068271041,0.03002914786338806,0.024366138502955437,0.024366138502955437,2.5982282161712646,0.0007227343157865107,0.026883717626333237
0.022106193006038666,0.022106193006038666,49.77520751953125,0.0010422277264297009,0.03228355199098587,0.012634535320103168,0.012634535320103168,1.402808666229248,0.0002552372752688825,0.01597614772617817
0.016409987583756447,0.016409987583756447,82.84861755371094,0.001250837347470224,0.03536717966198921,0.02510913647711277,0.02510913647711277,2.6882994174957275,0.0007302950252778828,0.02702397108078003
0.009849071502685547,0.009849071502685547,9.967251777648926,0.00018494983669370413,0.01359962671995163,0.007381980773061514,0.007381980773061514,0.7936623096466064,8.83735265233554e-05,0.009400719776749611
0.006037062965333462,0.006037062965333462,8.449989318847656,9.308474545832723e-05,0.009648043662309647,0.008903763256967068,0.008903763256967068,0.953113317489624,0.00012317833898123354,0.011098573915660381
0.008191565982997417,0.008191565982997417,9.685522079467773,0.00012904146569781005,0.011359642259776592,0.007703696843236685,0.007703696843236685,0.8324704170227051,9.605647210264578e-05,0.00980084016919136
0.008220414631068707,0.008220414631068707,27.006105422973633,0.00017691892571747303,0.01330108754336834,0.00760550145059824,0.00760550145059824,0.8169593214988708,9.329261229140684e-05,0.009658809751272202
0.0063956244848668575,0.0063956244848668575,8.091784477233887,9.347178274765611e-05,0.009668081067502499,0.012438424862921238,0.012438424862921238,1.328719139099121,0.0002107132168021053,0.014515964314341545
0.00765087129548192,0.00765087129548192,9.587464332580566,0.0001144283523899503,0.010697118937969208,0.008068309165537357,0.008068309165537357,0.8686685562133789,0.00010441013000672683,0.010218127630650997
0.008982406929135323,0.008982406929135323,25.566896438598633,0.00020246324129402637,0.014228957705199718,0.00703080790117383,0.00703080790117383,0.7612323760986328,7.913070294307545e-05,0.008895544335246086
0.010196809656918049,0.010196809656918049,21.165742874145508,0.00019531973521225154,0.013975683599710464,0.006974886171519756,0.006974886171519756,0.750349760055542,7.58142487029545e-05,0.008707137778401375
0.00621000723913312,0.00621000723913312,3.102407693862915,8.301823982037604e-05,0.0091114342212677,0.006116470787674189,0.006116470787674189,0.6621975302696228,5.899536336073652e-05,0.00768084404990077
0.0071191079914569855,0.0071191079914569855,19.548376083374023,0.00012195201270515099,0.011043188162147999,0.0061029912903904915,0.0061029912903904915,0.6628035306930542,5.877133662579581e-05,0.007666246499866247
0.00727811036631465,0.00727811036631465,17.42057228088379,0.00012017282278975472,0.01096233632415533,0.00635468540713191,0.00635468540713191,0.6862701773643494,6.43597959424369e-05,0.008022455498576164
0.007872841320931911,0.007872841320931911,16.46103286743164,0.00011970022023888305,0.01094075944274664,0.006378413178026676,0.006378413178026676,0.6893835067749023,6.441020377678797e-05,0.008025596849620342
0.006729292683303356,0.006729292683303356,16.366920471191406,0.00010740379366325215,0.010363579727709293,0.006334311328828335,0.006334311328828335,0.6911843419075012,6.424394814530388e-05,0.008015232160687447
0.0066385953687131405,0.0066385953687131405,15.360368728637695,0.00010478815238457173,0.010236608795821667,0.006111660040915012,0.006111660040915012,0.6619800925254822,5.93635777477175e-05,0.007704776246100664
0.006240190472453833,0.006240190472453833,11.70166015625,9.085318743018433e-05,0.009531693533062935,0.0073142885230481625,0.0073142885230481625,0.8009764552116394,8.280369365820661e-05,0.009099653922021389
0.005935689900070429,0.005935689900070429,15.476259231567383,8.475113281747326e-05,0.00920603796839714,0.009744974784553051,0.009744974784553051,1.0434826612472534,0.00013758675777353346,0.011729737743735313
0.006112850271165371,0.006112850271165371,7.824789524078369,8.499807881889865e-05,0.009219440631568432,0.008152548223733902,0.008152548223733902,0.893366277217865,9.972997213480994e-05,0.009986489079892635
0.0062894378788769245,0.0062894378788769245,12.494451522827148,7.807528891135007e-05,0.008836022578179836,0.009629053063690662,0.009629053063690662,1.031566858291626,0.00013442191993817687,0.011594046838581562
0.0061249760910868645,0.0061249760910868645,10.149344444274902,7.77888490119949e-05,0.008819798938930035,0.006111128721386194,0.006111128721386194,0.6648387312889099,5.8481986343394965e-05,0.007647351361811161
0.006218810100108385,0.006218810100108385,14.309064865112305,8.758146577747539e-05,0.009358497336506844,0.006108754314482212,0.006108754314482212,0.6626735925674438,5.8331614127382636e-05,0.007637513801455498
