loss,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error,val_root_mean_squared_error
0.038128163665533066,0.038128163665533066,36531.390625,0.004291115794330835,0.06550660729408264,0.013163245283067226,0.013163245283067226,4.142612934112549,0.0002765067620202899,0.01662849262356758
0.029706168919801712,0.029706168919801712,39597.78125,0.001938041066750884,0.04402318596839905,0.012364456430077553,0.012364456430077553,3.83276629447937,0.00025016858126036823,0.015816718339920044
0.029643094167113304,0.029643094167113304,40055.34765625,0.001944296294823289,0.04409417510032654,0.0123881995677948,0.0123881995677948,3.8350679874420166,0.00025061657652258873,0.0158308744430542
0.02928219549357891,0.02928219549357891,42210.16796875,0.0018979596206918359,0.04356557875871658,0.012859143316745758,0.012859143316745758,3.9398486614227295,0.00026884835097007453,0.016396595165133476
0.029330704361200333,0.029330704361200333,41424.91015625,0.0019055402372032404,0.04365249350667,0.013083220459520817,0.013083220459520817,3.999591112136841,0.00027712975861504674,0.0166472140699625
0.029101235792040825,0.029101235792040825,41988.47265625,0.0018798925448209047,0.0433577261865139,0.012599200010299683,0.012599200010299683,3.8759958744049072,0.00025848514633253217,0.016077473759651184
0.02906171604990959,0.02906171604990959,42309.734375,0.0018743040272966027,0.04329323396086693,0.012450736947357655,0.012450736947357655,3.843541383743286,0.0002531552454456687,0.015910852700471878
0.029031597077846527,0.029031597077846527,42877.90234375,0.001871174550615251,0.04325707629323006,0.012407852336764336,0.012407852336764336,3.8402795791625977,0.00025094696320593357,0.015841305255889893
0.02902860939502716,0.02902860939502716,43077.921875,0.00186922715511173,0.04323456063866615,0.012450519017875195,0.012450519017875195,3.843552350997925,0.0002531508798711002,0.015910716727375984
0.029031170532107353,0.029031170532107353,43094.97265625,0.0018694901373237371,0.0432376004755497,0.01243490818887949,0.01243490818887949,3.840445041656494,0.0002526519529055804,0.01589502952992916
0.029033083468675613,0.029033083468675613,43148.703125,0.0018700433429330587,0.04324399679899216,0.012552766129374504,0.012552766129374504,3.865346908569336,0.00025677381199784577,0.016024162992835045
0.029015880078077316,0.029015880078077316,43082.23046875,0.0018685358809307218,0.043226566165685654,0.012577450834214687,0.012577450834214687,3.8709633350372314,0.00025768650812096894,0.016052616760134697
