loss,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error,val_root_mean_squared_error,lr
0.041950684040784836,0.041950684040784836,14.847404479980469,0.004207598976790905,0.06486600637435913,0.07050871849060059,0.07050871104001999,7.472675800323486,0.005560580641031265,0.07456929981708527,0.009753387421369553
0.09253714233636856,0.09253714233636856,202.89137268066406,0.04028157889842987,0.2007027119398117,0.11218037456274033,0.11218037456274033,11.923345565795898,0.013322156853973866,0.11542164534330368,0.009512856602668762
0.08966947346925735,0.08966945856809616,234.561279296875,0.031386446207761765,0.17716220021247864,0.10135547816753387,0.10135547816753387,10.77309799194336,0.010878007858991623,0.1042976900935173,0.009278257377445698
0.08371198922395706,0.08371198922395706,224.5104522705078,0.028860313817858696,0.16988323628902435,0.060183338820934296,0.060183338820934296,6.37620210647583,0.004099947866052389,0.06403084099292755,0.009049443528056145
0.06589212268590927,0.06589212268590927,172.6761016845703,0.01683294028043747,0.1297418177127838,0.02459998056292534,0.024599984288215637,2.593066692352295,0.0008697935263626277,0.02949226275086403,0.008826272562146187
0.03804175928235054,0.03804176300764084,106.84107208251953,0.006582814268767834,0.08113455027341843,0.03745443746447563,0.03745443746447563,3.972482681274414,0.0016503854421898723,0.040624938905239105,0.008608605712652206
0.027318352833390236,0.027318352833390236,46.693687438964844,0.001852881396189332,0.043045107275247574,0.013157314620912075,0.0131573136895895,1.4068924188613892,0.000282259687082842,0.016800586134195328,0.008396306075155735
0.024165626615285873,0.024165626615285873,63.43632507324219,0.002497714012861252,0.0499771349132061,0.03468845784664154,0.03468845784664154,3.6813340187072754,0.0014083590358495712,0.037528108805418015,0.008189243264496326
0.016342556104063988,0.016342556104063988,28.284835815429688,0.0006864540628157556,0.026200268417596817,0.024000218138098717,0.024000218138098717,2.540492534637451,0.000743773824069649,0.027272216975688934,0.00798728596419096
0.01759238727390766,0.01759238727390766,27.925992965698242,0.0007747963536530733,0.027835164219141006,0.021720178425312042,0.021720178425312042,2.3505396842956543,0.000615593628026545,0.0248111579567194,0.007790309842675924
0.014603485353291035,0.014603485353291035,28.038000106811523,0.0005944694858044386,0.024381745606660843,0.023818736895918846,0.023818738758563995,2.524076461791992,0.0007201539119705558,0.02683568373322487,0.007598190568387508
0.012611942365765572,0.012611942365765572,19.182979583740234,0.0003554893482942134,0.018854424357414246,0.02576499432325363,0.02576499432325363,2.731538772583008,0.0008194358670152724,0.028625790029764175,0.007410809397697449
0.012903604656457901,0.012903605587780476,19.911457061767578,0.0003918472502846271,0.0197951328009367,0.031585078686475754,0.031585078686475754,3.353537082672119,0.0011650450760498643,0.03413275629281998,0.007228049449622631
0.015076308511197567,0.015076308511197567,21.694841384887695,0.0005242166807875037,0.022895779460668564,0.01238474901765585,0.012384749948978424,1.3362038135528564,0.00023009652795735747,0.01516893319785595,0.007049797102808952
0.013757224194705486,0.013757224194705486,25.34076499938965,0.000513111415784806,0.02265196293592453,0.029938368126749992,0.029938366264104843,3.1776487827301025,0.001058442983776331,0.03253372013568878,0.006875939667224884
0.014019785448908806,0.01401978638023138,17.69499397277832,0.00045353116001933813,0.021296270191669464,0.015229851007461548,0.015229851007461548,1.6475404500961304,0.00033247898682020605,0.0182340070605278,0.006706370506435633
0.012521157041192055,0.012521157041192055,23.07039451599121,0.0004228197503834963,0.020562581717967987,0.02236899547278881,0.02236899547278881,2.3719887733459473,0.0006395918899215758,0.025290152058005333,0.006540982984006405
0.010585099458694458,0.010585099458694458,13.655326843261719,0.0002430666354484856,0.01559059415012598,0.02410903014242649,0.02410903014242649,2.5566604137420654,0.0007271408103406429,0.0269655492156744,0.006379673723131418
0.01152302697300911,0.01152302697300911,16.27255630493164,0.000309173105051741,0.017583318054676056,0.025970423594117165,0.025970421731472015,2.7559549808502197,0.0008229433442465961,0.028686989098787308,0.006222343537956476
0.01408039778470993,0.014080395922064781,17.322351455688477,0.0004301181179471314,0.02073928900063038,0.013475459069013596,0.013475459069013596,1.456902265548706,0.0002670001704245806,0.016340140253305435,0.006068892311304808
0.012849203310906887,0.012849205173552036,26.150114059448242,0.0004851220001000911,0.02202548459172249,0.019931472837924957,0.019931470975279808,2.113814353942871,0.0005254687857814133,0.02292310632765293,0.005919225513935089
0.009930106811225414,0.009930106811225414,11.765978813171387,0.0002119842974934727,0.014559680595993996,0.022719044238328934,0.022719044238328934,2.410029411315918,0.0006551006226800382,0.025594936683773994,0.005773249547928572
0.011165495961904526,0.011165495961904526,14.666011810302734,0.00028768202173523605,0.016961192712187767,0.017981084063649178,0.017981084063649178,1.9052789211273193,0.0004379453312139958,0.020927144214510918,0.005630874540656805
0.012959401123225689,0.012959402054548264,16.09150505065918,0.000372738839359954,0.019306445494294167,0.012151130475103855,0.012151130475103855,1.311676025390625,0.00022356559929903597,0.01495211012661457,0.005492010153830051
0.01223165262490511,0.01223165262490511,23.2103328704834,0.0004028083640150726,0.020070087164640427,0.02139095589518547,0.02139095589518547,2.269918918609619,0.0005892082117497921,0.024273613467812538,0.005356569774448872
0.010203271172940731,0.010203271172940731,10.720276832580566,0.00023317417071666569,0.015270041301846504,0.013531483709812164,0.013531483709812164,1.4341163635253906,0.0002724337682593614,0.016505567356944084,0.005224470514804125
0.011548591777682304,0.011548591777682304,14.040881156921387,0.00030316668562591076,0.01741168275475502,0.011594230309128761,0.011594230309128761,1.2501949071884155,0.00020728574600070715,0.014397421851754189,0.005095628555864096
0.01089189201593399,0.01089189201593399,17.09946632385254,0.00028163811657577753,0.01678207702934742,0.018490077927708626,0.018490077927708626,1.9612230062484741,0.0004574460326693952,0.021387988701462746,0.004969963803887367
0.01052061840891838,0.01052061840891838,10.203843116760254,0.00024851286434568465,0.01576429232954979,0.01149168610572815,0.01149168610572815,1.2376132011413574,0.00020086670701857656,0.014172744937241077,0.004847398027777672
